Unnamed: 0,Pickup Point,last part,Pickup Area
16315,"rd 2,sector 4,uttara",UTTARA,Uttara
16319,"h 299,rd 7/a,block e, basundhara r/a",BASUNDHARA R/A,Bashundhara
16324,"nahar villa , h 23 , panthapath",PANTHAPATH,Panthapath
16326,"bismilla telecom service ltd , nabi nagar housing , mohammadpur",MOHAMMADPUR,Mohammadpur
16328,"52/7/2, boubazar goli , dhanmondi",DHANMONDI,Dhanmondi
16329,"the enchanted restaurant,block j,banani",BANANI,Banani
16333,"one bank,kakrail road,dakkhin,shahjahanpur,paltan",PALTAN,Paltan
16334,"mahtab mission,block b, basundhara r/a",BASUNDHARA R/A,Bashundhara
16335,"dhaka bank limited atm , residential area , dhanmondi",DHANMONDI,Dhanmondi
16337,"h 70,rd 5,pc culture housing society,mohammadpur",MOHAMMADPUR,Mohammadpur
16339,"modhumoy mistanno bhandar , sochila rd , mohammadpur",MOHAMMADPUR,Mohammadpur
16343,"aristoracy,396,road no 15,block a,basundhara r/a",BASUNDHARA R/A,Bashundhara
16350,"rupayan nilufar,14/15,ahmed akbar sobhan avenue,block d,basundhara r/a",BASUNDHARA R/A,Bashundhara
16351,"suvastu najar valley shopping mall,shahjadpur",SHAHJADPUR,Shahjadpur
16353,"house 5,road 2,sector 3,uttara",UTTARA,Uttara
16356,"sharif garden , block h , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16358,"vinci styles , house 34 , lake dr road , sector 7 , uttara",UTTARA,Uttara
16359,"haji nagar,dhaka,bangladesh",BANGLADESH,Agargaon
16364,"faizur rahman ideal institute , beribadh rd , chad uddan , mohammadpur",MOHAMMADPUR,Mohammadpur
16366,"bosila high school playground,bosila school maath,mohammadpur",MOHAMMADPUR,Mohammadpur
16367,"amin motors , panthapath",PANTHAPATH,Panthapath
16371,"dr. fazla alahi khan , mbbs , bcs , md ( nephrology ); associate professor and program manager , ncdc , dghs , arjotpara , mohakhali",MOHAKHALI,Mohakhali
16377,"md araf store,agargaon,mirpur",MIRPUR,Mirpur
16378,"shrestho house ltd , house 8 , road 24 , sector 7 , uttara",UTTARA,Uttara
16379,"dental home , h 29/1, rd 10/a, dhanmondi",DHANMONDI,Dhanmondi
16382,"rd 8 , kalabagan",KALABAGAN,Kalabagan
16385,"changemaker , residential area , dhanmondi",DHANMONDI,Dhanmondi
16386,"boubazar goli , dhanmondi",DHANMONDI,Dhanmondi
16387,"bay emporium residential area, dhanmondi",DHANMONDI,Dhanmondi
16390,"technical & vocational education institute (tvei) , panthapath",PANTHAPATH,Panthapath
16403,"bay cdc, new police station hazaribagh, jigatola , dhanmondi",DHANMONDI,Dhanmondi
16405,"solid group (corporate office ), road 2, sector 3, uttara",UTTARA,Uttara
16407,"h 25, rd 18 , banani",BANANI,Banani
16409,"jony telecom and dry cleaners, rd 1, pallabi extension , pallabi",PALLABI,Pallabi
16410,"h 17 , rd 15 , nikunja 2",NIKUNJA 2,Nikunja
16414,"germania holsing's ltd, road 99, gulshan 2, gulshan",GULSHAN,Gulshan
16416,"president's glory acradia , house 4 , road 4, dhanmondi",DHANMONDI,Dhanmondi
16417,"jamuna bank atm , bir uttam cr datta road , hatirpool , wireless , paltan",PALTAN,Paltan
16418,"orientle castle , 38, rd 5 , dhanmondi",DHANMONDI,Dhanmondi
16422,"1/e , road 2 , block c , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16435,"active family gust house , h 51/a/ka , panthapath",PANTHAPATH,Panthapath
16441,"23a, road 113a, gulshan 2, gulshan",gulshan,Gulshan
16442,"la - donna , block e , banani",BANANI,Banani
16443,"silvershine , h 55 , rd 27 , banani",BANANI,Banani
16456,"lakewood residence , gulshan 2, gulshan",gulshan,Gulshan
16457,"noor taj , h 257 , afroza begum rd , block f , basundhara r/a",BASUNDHARA R/A,Bashundhara
16460,"ena dewan place , h 22/1 , lake circus , kalabagan",KALABAGAN,Kalabagan
16462,"52/6/1 , boubazar goli , dhanmondi",DHANMONDI,Dhanmondi
16463,"173,  road no 5 ,  block a, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16464,"h 950 , rd 13 , block g , basundhara r/a",BASUNDHARA R/A,Bashundhara
16465,"h 957/1, party house rd , rajarbag , shantibagh ,malibagh",MALIBAGH,Malibagh
16468,"noor computer , residential area , dhanmondi",DHANMONDI,Dhanmondi
16470,"south anupam apartment , house 22 , road 10a , dhanmondi",DHANMONDI,Dhanmondi
16471,"steeltech industries ltd - head office , rangs paramount , road 17 , block c , banani",BANANI,Banani
16472,"163 , east rajabazar , dhanmondi",DHANMONDI,Dhanmondi
16473,"radhunir ranna , adabor , mohammadpur",MOHAMMADPUR,Mohammadpur
16474,"jbs grand sultan , block i , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16475,"ara noor castle , 728 , block f road 23 , basundhara r/a",BASUNDHARA R/A,Bashundhara
16477,"hope medi care , h 152/2/g , panthapath",PANTHAPATH,Panthapath
16481,"mofiz mama chotpoti fuchka o doi fuchka , gausul azam avenue , uttara",UTTARA,Uttara
16485,"163 , east rajabazaar , dhanmondi",DHANMONDI,Dhanmondi
16486,"times pr , niketon , gulshan 1",GULSHAN 1,Gulshan
16489,"222/ka,  malibagh pabna colony road, pabna  colony road, malibagh",MALIBAGH,Malibagh
16491,"sony hall bus stop , zoo rd , block d , mirpur 2",MIRPUR 2,Mirpur
16492,"green management certification (gmc) , sector 7 , uttara",UTTARA,Uttara
16493,"cp five star ( one food ) , road 12 , sector 10 , uttara",UTTARA,Uttara
16498,"41 , road 7 , section 12",SECTION 12,Mirpur
16505,"gourmet delight & cafe,block d,mirpur",MIRPUR,Mirpur
16507,"trine university bangladesh regional office,residential area,dhanmondi",DHANMONDI,Dhanmondi
16509,"intercontinental dhaka,1 minto road,wireless,paltan",PALTAN,Paltan
16513,"bangladesh shooting sport federaton,bir uttam mir shawkat sarak,dakkhin badda,gulshan",GULSHAN,Gulshan
16514,"lucid business solutions,shyamoli,mohammadpur",MOHAMMADPUR,Mohammadpur
16516,"mirpur college rd,mirpur 2",MIRPUR 2,Mirpur
16519,"thai shop bd,sector 13,uttara",UTTARA,Uttara
16520,"h 16,rd 5,nikunja 2",NIKUNJA 2,Nikunja
16521,"ruposi bangla tourism,adabar,mohammadpur",MOHAMMADPUR,Mohammadpur
16524,"nandan glory,65,road no 1,block a,basundhara r/a",BASUNDHARA R/A,Bashundhara
16525,"anika dental care,sector 14,uttara",UTTARA,Uttara
16533,"road no 1 , block a, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16534,"unimark group, block a, banani",BANANI,Banani
16535,"xpressmall hotel & resorts, road 19 , sector 14, uttara",UTTARA,Uttara
16536,"nsu book shop , block b , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16543,"urban zara . west , dhanmondi",DHANMONDI,Dhanmondi
16544,"h c/26, zakir hossain rd, block f , mohammadpur , mohammadpur",MOHAMMADPUR,Mohammadpur
16545,"jatra biroti , house 63, road 17/a, block e , banani",BANANI,Banani
16548,"zero hour bites,road 14/a,sector 4,uttara",UTTARA,Uttara
16552,"nahee group,amtoli,mohakhali",MOHAKHALI,Mohakhali
16555,"2/h.water pump,hazi road,section 2",SECTION 2,Mirpur
16562,"100,lake circus road,dhanmondi",DHANMONDI,Dhanmondi
16563,"south ajanta,h 5/8,sir sayed rd,mohammadpur",MOHAMMADPUR,Mohammadpur
16568,"zamzam tower,fun zone,sector 13,uttara",UTTARA,Uttara
16573,"dudul khan , block g , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16574,"758 , road no . 10 , basundhara r/a",BASUNDHARA R/A,Bashundhara
16584,"alliance residence , block l , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16589,"arafat pharmacy , sector 15 , uttara",UTTARA,Uttara
16590,"dhanmondi 32 no. lake park , dhanmondi",DHANMONDI,Dhanmondi
16598,"home , block h , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16602,"ma haad school & college , road 05 , sector 13 , uttara",UTTARA,Uttara
16603,"joy , 202/b , road no.6  , mohammadi housing limited , mohammadpur",MOHAMMADPUR,Mohammadpur
16607,"style zone ladies tailors and boutique shop , sector 14  , uttara",UTTARA,Uttara
16612,"shila moni tea stall,h 91,rd 6,pc culture housing society,mohammadpur",MOHAMMADPUR,Mohammadpur
16613,"abdul ghani lodge  , 23/p , road no. 2 , block d , basundhara r/a",BASUNDHARA R/A,Bashundhara
16615,"liban,bir uttam ziaur rahman rd,mohakhali",MOHAKHALI,Mohakhali
16617,"house 12 , road 1 , sector  5 , uttara",UTTARA,Uttara
16620,"unimust international ltd,gulshan 1,gulshan",GULSHAN,Gulshan
16621,"melting pot , shimanto shambhar , dhanmondi",DHANMONDI,Dhanmondi
16627,"niketon neelima,gulshan 1",GULSHAN 1,Gulshan
16641,"100,road 13a,banani",BANANI,Banani
16642,"5,mitali housing society,south kafrul",SOUTH KAFRUL,Kafrul
16647,"175/a , i block road 8 , basundhara r/a",BASUNDHARA R/A,Bashundhara
16654,"h 14/a,toyenbee circular rd,motijheel",MOTIJHEEL,Motijheel
16659,"house 1224 , road 29 , block k , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16663,"485 , i block road 2 , basundhara r/a",BASUNDHARA R/A,Bashundhara
16666,"146, road 5 , block c , basundhara r/a",BASUNDHARA R/A,Bashundhara
16669,"roshid chattor,arjotpara,mohakhali",MOHAKHALI,Mohakhali
16672,"howlader bari , shekhertek , mohammadpur",MOHAMMADPUR,Mohammadpur
16674,"s k khan & company,road 62,gulshan 2,gulshan",GULSHAN,Gulshan
16692,"10/1 , sir allama muhammad iqbal road , mohammadpur",MOHAMMADPUR,Mohammadpur
16694,"masuka lodge,5/11,zakir hossain road,mohammadpur",MOHAMMADPUR,Mohammadpur
16696,"purple j & s fashion house , mohammadpur housing society , mohammadpur",MOHAMMADPUR,Mohammadpur
16698,"artech solution (bd) , industrial automation , repair & supply , sector 10 , uttara",UTTARA,Uttara
16699,"lenore,house 297,road no 12,block c, basundhara r/a",BASUNDHARA R/A,Bashundhara
16700,"kacha bazar , main rd , nobodoy housing , mohammadpur",MOHAMMADPUR,Mohammadpur
16701,"42 , sarak 10 1, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16711,"bhola nursery , mirpur bangla  college, section 2, mirpur 2",MIRPUR 2,Mirpur
16712,"green line bus counter,outer circular rd,rajarbag,shantibag,malibagh",MALIBAGH,Malibagh
16714,"shyamoli paribahan , h 167 , toyenbee circular rd , motijheel",MOTIJHEEL,Motijheel
16715,"advanced study solutions,lake circus road,kalabagan",KALABAGAN,Kalabagan
16717,"h ka/119/a,purbachal express highway,kuril",KURIL,Kuril
16721,"house-35 , road-13 , sector -12, uttara",UTTARA,Uttara
16723,"house 30, road 5 , sector 3 , uttara",UTTARA,Uttara
16727,"mayer doya general store , chandmiya housing , mohammadpur",MOHAMMADPUR,Mohammadpur
16730,"baitur rahmat jame mashjid & madrasa complex , nobodoy housing, mohammadpur",MOHAMMADPUR,Mohammadpur
16736,"prime bank limited , baitul aman tower , ring road , mohammadpur",MOHAMMADPUR,Mohammadpur
16737,"ulab , h 56, rd 4a, dhanmondi",DHANMONDI,Dhanmondi
16738,"99, road 4, section 12",SECTION 12,Mirpur
16740,"iqbal catering , road 12 , mohammadia housing society , mohammadpur",MOHAMMADPUR,Mohammadpur
16743,"deepsight ai , road 36 , gulshan 2 , gulshan",GULSHAN,Gulshan
16744,"womens gallery beauty parlour , chad uddan housing , mohammadpur",MOHAMMADPUR,Mohammadpur
16745,"nandan salena , 51/l , sayem sobhan anvir road 1  , basundhara r/a",BASUNDHARA R/A,Bashundhara
16748,"sumon tes store , shyamoli , mohammadpur",MOHAMMADPUR,Mohammadpur
16752,"house 1237, avenue 10 , dohs , mirpur",MIRPUR,Mirpur
16753,"ismail store , hatirjheel link rd , niketon",NIKETON,Niketon
16754,"rd 20 , sector 4, uttara",UTTARA,Uttara
16755,"sq international gulshan 2, gulshan",GULSHAN,Gulshan
16759,"house 51, road 14, sector 3 , uttara",UTTARA,Uttara
16760,"ovi's house , block g , banani",BANANI,Banani
16764,"fuji color lab & s s digital studio , sector 7 , uttara",UTTARA,Uttara
16765,"fairytale (beauty parlour and fashion house ), sector 11, uttara",UTTARA,Uttara
16766,"crystal sajin 3, road 2, sector 1, kurmitola , sector 2",SECTOR 2,Purbachal
16767,"the park rediance , house 412, nsu driveway , block b , bashundhara r/a",bashundhara r/a,Bashundhara R/A
16769,"saimon rose garden , block g, bashundhara r/a",bashundhara r/a,Bashundhara R/A
16770,"house 6 , road 7b , sector 3 , uttara",UTTARA,Uttara
16771,"paragon momo mehedi mart , block -d, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16772,"dutch-bangla bank limited (dbbl), panthapath",PANTHAPATH,Panthapath
16774,"reliance nirvana , block c, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16776,"standard chartered bank ltd , gulshan ave , gulshan 1",GULSHAN 1,Gulshan
16785,"dhl express service point , road -14 b sector 4, uttara",UTTARA,Uttara
16788,"jatra biroti , house 63, road 17/a, block e, banani",BANANI,Banani
16789,"amader mashik bazar , section 6 , mirpur",MIRPUR,Mirpur
16791,"fotoboss, sector 13, uttara",UTTARA,Uttara
16792,"rangs chayabithi , plot 25, road 35, gulshan 2, gulshan",GULSHAN,Gulshan
16801,"rd 5, sector 12, uttara",UTTARA,Uttara
16803,"mothers and kids world , lake drive road , sector 7 , uttara",UTTARA,Uttara
16805,"jafran restaura and catering , sector 13 , uttara",UTTARA,Uttara
16806,"corner meadows , sector 4 , uttara",UTTARA,Uttara
16810,"h 8 , janata housing rd , mohammadpur",MOHAMMADPUR,Mohammadpur
16812,"mitali rd , west dhanmondi",WEST DHANMONDI,Dhanmondi
16815,"house 13 , road 30 , sector 7 , uttara 
",UTTARA,Uttara
16817,"ventura estella , house 19 , sector 4 , uttara",UTTARA,Uttara
16820,"h 78 , rd 7 , block h , banani",BANANI,Banani
16822,"126 , road 7 , section 12",SECTION 12,Mirpur
16824,"ruap children park , road 2 , sector 18 , uttara",UTTARA,Uttara
16830,"pacific centre , 14 , bir uttam a. k . khandakar road , mohakhali , gulshan",GULSHAN,Gulshan
16831,"bangladesh computer council , new colony rd , agargaon",AGARGAON,Agargaon
16843,"dikance , h 56/1 , panthapath",PANTHAPATH,Panthapath
16845,"kotbari bazzar , uttara",UTTARA,Uttara
16847,"h 30 , nurjahan rd , mohammadpur",MOHAMMADPUR,Mohammadpur
16848,"animatic video - animation studio in bangladesh , gulshan 1",GULSHAN 1,Gulshan
16850,"wind blows , sector 3 , uttara",UTTARA,Uttara
16852,"baba rafi,rd 5,block d, basundhara r/a",BASUNDHARA R/A,Bashundhara
16856,"standar chartered bank ltd,gulshan ave,gulshan 1",GULSHAN 1,Gulshan
16857,"salim general store , dewanpara , uttara",UTTARA,Uttara
16867,"icddr,b,mohakhali",MOHAKHALI,Mohakhali
16870,"shaans kitchen,west monipur,mirpur 2",MIRPUR 2,Mirpur
16871,"glamfreak by frain,block i,basundhara r/a",BASUNDHARA R/A,Bashundhara
16872,"rd 10 , sector 9 , uttara",UTTARA,Uttara
16875,"ahnaf nahiyan , sector 4 , uttara",UTTARA,Uttara
16877,"james prottoy house no 831,block f,basundhara r/a",BASUNDHARA R/A,Bashundhara
16878,"nutual trust bank ltd , new airport rd",NEW AIRPORT RD,Biman Bandar
16879,"ajax leather good & footgear , ranavola , uttara",UTTARA,Uttara
16882,"masuma palace,plot 263/d,road no 12,block c,basundhara r/a",BASUNDHARA R/A,Bashundhara
16883,"barek neketon , house 5 , road 2 , sector 6 , uttara",UTTARA,Uttara
16887,"iubat university,sector 10,uttara",UTTARA,Uttara
16889,"grand choice , sector 14 , uttara",UTTARA,Uttara
16890,"espresso lounge , road 27 , block k , banani",BANANI,Banani
16891,"741 742 , sabrina sobhan 4th avenue road , block d , basundhara r/a",BASUNDHARA R/A,Bashundhara
16892,"amicus city light,block l,basundhara r/a",BASUNDHARA R/A,Bashundhara
16895,"bangla cat park view office , block d , banani",BANANI,Banani
16900,"dutch bangla bank ltd atm,h 81,sayem sobhan tanvir rd,block e,
basundhara r/a",BASUNDHARA R/A,Bashundhara
16913,"orchid architects ltd,dohs,mirpur",MIRPUR,Mirpur
16918,"jony electronics,sector 9,uttara",UTTARA,Uttara
16924,"bank asia atm , bir uttam a. k . khandakar road , mohakhali commercial , mohakhali",MOHAKHALI,Mohakhali
16926,"pearl , house 29 , road 18 , sector 7 , uttara",UTTARA,Uttara
16928,"h 301 , rd 9 , block d , basundhara r/a",BASUNDHARA R/A,Bashundhara
16930,"fetco warehouse , shyamoli, mohammadpur",MOHAMMADPUR,Mohammadpur
16933,"abhijat , 6j & 7a , road no . 5 , basundhara r/a",BASUNDHARA R/A,Bashundhara
16936,"the enchanted restaurant , block j , banani",BANANI,Banani
16945,"padma ambulance,gulshan 2,gulshan",GULSHAN,Gulshan
16950,"dhaka road division,block f,banani",BANANI,Banani
16951,"h 307,taltola d,taltola,khilgaon",KHILGAON,Khilgaon
16952,"shafin & brothers,nalbhog,uttara",UTTARA,Uttara
16953,"each yanee,45,rd 37,banani",BANANI,Banani
16954,"the white canary,road 86,gulshan 2,gulshan",GULSHAN,Gulshan
16955,"mughal kabab house,road 27,dhanmondi",DHANMONDI,Dhanmondi
16957,"rangs emart gulshan 2,gulshan",GULSHAN,Gulshan
16958,"amble nongor,block e, basundhara r/a",BASUNDHARA R/A,Bashundhara
16959,"lira group of industries,road 53,gulshan 2,gulshan",GULSHAN,Gulshan
16961,"h 286, aftab uddin ahmed rd , block b , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16964,"tribute homes,35,road 114,gulshan 2,gulshan",GULSHAN,Gulshan
16965,"home aroma,22/17,block b,khilji road,mohammadpur",MOHAMMADPUR,Mohammadpur
16966,"x-treme fitness hardcore , sector 12 , uttara",UTTARA,Uttara
16967,"house 29,road 30,gulshan 1,gulshan",GULSHAN,Gulshan
16968,"rd 4,sector 11,uttara",UTTARA,Uttara
16969,"anando bari , h 54, sher e bangla rd , mohammadpur",MOHAMMADPUR,Mohammadpur
16975,"bti retreat , block  e, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16976,"shalu shapla , house 521, sarak 10 a, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16977,"hasnahena , house 350/a, road 9 , block c, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16982,"memento homes , 43/a, road 116, gulshan 1 , gulshan",GULSHAN,Gulshan
16983,"nobabi kafi, adabor , mohammadpur",MOHAMMADPUR,Mohammadpur
16987,"nestle bangladesh ltd , tejgaon gulshan rd , mohakhali",MOHAKHALI,Mohakhali
16991,"murubbi , tea stall , agargaon , mirpur",MIRPUR,Mirpur
16994,"151, sarak 10khilkhet , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
16995,"ohona fashion bd, sector 3, uttara",UTTARA,Uttara
16998,"white palace hotel , road 06, sector 9 , uttara",UTTARA,Uttara
17000,"382/b, d block 9 no road , block d, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
17001,"bonedi bazar , sector 7 , uttara",UTTARA,Uttara
17005,"anwar pharma , hariramour , mirpur",MIRPUR,Mirpur
17007,"mg cotton head office,shah makdum avenue,sector 12,uttara",UTTARA,Uttara
17010,"tanzimul ummah international tahfiz school,house 1,road 14,sector 12,uttara",UTTARA,Uttara
17011,"nill achol,102,i block road 5,basundhara r/a",BASUNDHARA R/A,Bashundhara
17013,"rd 130,gulshan 1",GULSHAN 1,Gulshan
17014,"the beast,gulshan 2,gulshan",GULSHAN,Gulshan
17015,"best shirts ltd head office,sector 4,uttara",UTTARA,Uttara
17016,"timeflies,road 11,block e,banani",BANANI,Banani
17017,"house 20,road 18,sector 13,uttara",UTTARA,Uttara
17018,"73,road 17a,banani",BANANI,Banani
17020,"plot 509, rd 13, block g , bashundhara r/a",bashundhara r/a,Bashundhara R/A
17028,"tanduri chayer jogot , panthapath",PANTHAPATH,Panthapath
17033,"firoza villa (rojan-rihan), block j , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
17035,"vape venture bd, panthapath",PANTHAPATH,Panthapath
17036,"japan international friendship , hospital jigatola , dhanmondi",DHANMONDI,Dhanmondi
17043,"road 15, nikunja 2",NIKUNJA 2,Nikunja
17045,"nekhaloy , h 53 , rd 9/a, dhanmondi",DHANMONDI,Dhanmondi
17081,"nafi tower , 53, gulshan avenue , gulshan 1",GULSHAN 1,Gulshan
17086,"bhai bhai motors , 3 road 9 , section 12",SECTION 12,Mirpur
17090,"afridi computer & business point , rasulbagh road , rasulbagh , mohakhali",MOHAKHALI,Mohakhali
17094,"delhi darbar , satmasjid road , dhanmondi",DHANMONDI,Dhanmondi
17096,"sanxi thai and chinese restaurant , road 12 , dakkhin badda , gulshan",GULSHAN,Gulshan
17103,"house 11, road 20 ,. sewctor 4, uttara",UTTARA,Uttara
17104,"marufa garden , house no 89 , road no 7 , block b , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
17109,"ringtech bangladesh limited , road 11  , block e , banani",BANANI,Banani
17111,"haque manzil , h 1/d , rd 7/a , dhanmondi",DHANMONDI,Dhanmondi
17120,"crescent specialized dental services , section 10 block b , mirpur",MIRPUR,Mirpur
17122,"kalabagan 1st lane , dhanmondi",DHANMONDI,Dhanmondi
17125,"aiub block c gate , shafiat road , north kuril , kuril",KURIL,Kuril
17127,"haal cherona bondhu , dakkhinpara , mohakhali",MOHAKHALI,Mohakhali
17144,"ringtech bangladesh limited , road 11 , block e , banani",BANANI,Banani
17152,"crescent specialized dental service , section 10 block b , mirpur",MIRPUR,Mirpur
17169,"square hsopitals ltd , panthapath rd , kalabagan",KALABAGAN,Kalabagan
17175,"yale international school , sector 3 , uttara",UTTARA,Uttara
17179,"security guard service , chadd uddan housing , mohammadpur",MOHAMMADPUR,Mohammadpur
